"","ensembl_gene_id","hgnc_symbol","chromosome_name","Most_Likely_Path","Max_PP"
"7745","ENSG00000182272","B4GALNT4","11","Down-Down-Down","0.5731"
"40183","ENSG00000228172","","1","Down-Up-Down","0.5729"
"40897","ENSG00000224057","EGFR-AS1","7","Up-Down-Up","0.5723"
"18763","ENSG00000242114","MTFP1","22","Down-Down-Down","0.5722"
"23115","ENSG00000221949","LINC01465","12","Down-Up-Down","0.5721"
"31250","ENSG00000114757","PEX5L","3","Down-Up-Down","0.572"
"14188","ENSG00000127957","PMS2P3","7","Up-Down-Up","0.572"
"20354","ENSG00000175746","C15orf54","15","Down-Up-Down","0.5719"
"11052","ENSG00000171056","SOX7","8","Down-Down-Up","0.5716"
"6228","ENSG00000280069","","17","Down-Down-Up","0.5715"
"13648","ENSG00000175756","AURKAIP1","1","Down-Up-Down","0.5713"
"28516","ENSG00000272768","","7","Up-Up-Down","0.5713"
"6120","ENSG00000229539","","20","Down-Up-Down","0.5713"
"16340","ENSG00000231584","FAHD2CP","2","Down-Up-Down","0.5711"
"19319","ENSG00000197580","BCO2","11","Down-Up-Down","0.5711"
"22161","ENSG00000176387","HSD11B2","16","Down-Down-Up","0.5711"
"18386","ENSG00000261118","","16","Up-Down-Up","0.5707"
"24494","ENSG00000279641","","17","Up-Up-Down","0.5707"
"47581","ENSG00000279716","","19","Up-Down-Up","0.57"
"21486","ENSG00000184441","","21","Down-Down-Up","0.57"
"21297","ENSG00000213801","ZNF321P","19","Down-Up-Down","0.5697"
"21462","ENSG00000274349","ZNF658","9","Up-Down-Up","0.5696"
"51731","ENSG00000050730","TNIP3","4","Down-Up-Down","0.5695"
"51478","ENSG00000231181","","1","Up-Up-Down","0.5694"
"38449","ENSG00000116990","MYCL","1","Down-Up-Down","0.5693"
"12048","ENSG00000226943","ALG1L5P","7","Up-Up-Down","0.569"
"18213","ENSG00000214309","MBLAC1","7","Down-Up-Down","0.5689"
"17293","ENSG00000069011","PITX1","5","Down-Down-Down","0.5687"
"50353","ENSG00000127325","BEST3","12","Down-Up-Down","0.5687"
"19859","ENSG00000226532","","X","Down-Up-Up","0.5685"
"32689","ENSG00000261560","","16","Up-Up-Down","0.5685"
"14677","ENSG00000167524","","17","Up-Down-Up","0.5684"
"16742","ENSG00000130511","SSBP4","19","Down-Down-Down","0.5683"
"37350","ENSG00000092607","TBX15","1","Down-Up-Down","0.5682"
"2396","ENSG00000264278","ZNF236-DT","18","Up-Down-Up","0.5682"
"35299","ENSG00000174529","TMEM81","1","Down-Up-Down","0.5681"
"NA.11",NA,NA,NA,"Up-Up-Down","0.5681"
"NA.12",NA,NA,NA,"Down-Down-Up","0.568"
"47687","ENSG00000242445","RPL7AP11","3","Up-Down-Up","0.5679"
"40318","ENSG00000170549","IRX1","5","Up-Down-Down","0.5678"
"16516","ENSG00000254860","TMEM9B-AS1","11","Up-Down-Up","0.5678"
"37666","ENSG00000135407","AVIL","12","Up-Up-Down","0.5677"
"11781","ENSG00000155792","DEPTOR","8","Down-Up-Down","0.5675"
"3365","ENSG00000007080","CCDC124","19","Down-Down-Down","0.5673"
"42425","ENSG00000233493","TMEM238","19","Up-Down-Up","0.5673"
"47483","ENSG00000269696","","19","Down-Up-Down","0.5673"
"45264","ENSG00000272750","","1","Down-Up-Down","0.5672"
"36444","ENSG00000276600","RAB7B","1","Down-Down-Up","0.5669"
"28531","ENSG00000271646","","4","Down-Up-Down","0.5669"
"23890","ENSG00000279155","","X","Up-Down-Up","0.5668"
"27590","ENSG00000167103","PIP5KL1","9","Up-Down-Down","0.5664"
"40698","ENSG00000170381","SEMA3E","7","Down-Up-Down","0.566"
"56031","ENSG00000199331","","9","Up-Down-Up","0.5656"
"28998","ENSG00000101745","ANKRD12","18","Down-Up-Down","0.5655"
"49195","ENSG00000128692","EIF2S2P4","2","Down-Down-Up","0.5653"
"682","ENSG00000251417","","16","Down-Up-Down","0.5649"
"9916","ENSG00000279159","","22","Up-Up-Down","0.5649"
"48688","ENSG00000267871","ZNF460-AS1","19","Down-Up-Down","0.5647"
"50002","ENSG00000279227","","2","Up-Up-Down","0.5644"
"19376","ENSG00000139835","GRTP1","13","Down-Up-Down","0.5643"
"41085","ENSG00000229809","ZNF688","16","Up-Down-Down","0.5643"
"32469","ENSG00000180389","ATP5F1EP2","13","Down-Down-Up","0.5639"
"36971","ENSG00000113140","SPARC","5","Up-Up-Down","0.5638"
"55233","ENSG00000219201","","1","Down-Up-Down","0.5637"
"19795","ENSG00000213406","ANXA2P1","4","Down-Up-Down","0.5636"
"37219","ENSG00000281706","","6","Down-Up-Down","0.5636"
"42357","ENSG00000099251","HSD17B7P2","10","Up-Up-Down","0.5634"
"52479","ENSG00000276166","","16","Down-Down-Up","0.5632"
"42208","ENSG00000279329","","19","Up-Down-Up","0.563"
"18040","ENSG00000174945","AMZ1","7","Down-Up-Down","0.5628"
"911","ENSG00000106333","PCOLCE","7","Down-Down-Up","0.5628"
"7201","ENSG00000231483","","10","Up-Up-Down","0.5628"
"35079","ENSG00000258667","HIF1A-AS2","14","Down-Up-Down","0.5625"
"26864","ENSG00000142677","IL22RA1","1","Up-Down-Up","0.5624"
"52233","ENSG00000205593","DENND6B","22","Up-Down-Up","0.5624"
"10938","ENSG00000232229","LINC00865","10","Down-Up-Down","0.5621"
"30657","ENSG00000204262","COL5A2","2","Up-Up-Down","0.562"
"14747","ENSG00000158457","TSPAN33","7","Up-Down-Up","0.562"
"28213","ENSG00000063761","ADCK1","14","Down-Down-Up","0.5618"
"54404","ENSG00000260855","","1","Down-Up-Down","0.5616"
"16302","ENSG00000166246","C16orf71","16","Down-Up-Down","0.5616"
"19154","ENSG00000038427","VCAN","5","Down-Up-Down","0.5612"
"22138","ENSG00000177576","C18orf32","18","Up-Up-Down","0.5612"
"27678","ENSG00000257790","EIF4A1P4","12","Down-Up-Down","0.561"
"17857","ENSG00000164796","CSMD3","8","Down-Up-Down","0.5609"
"42154","ENSG00000105963","ADAP1","7","Down-Up-Down","0.5608"
"34874","ENSG00000273599","","10","Up-Up-Down","0.5608"
"29702","ENSG00000211451","GNRHR2","1","Down-Up-Down","0.5604"
"45060","ENSG00000215146","","10","Down-Up-Down","0.5604"
"54817","ENSG00000232310","","6","Down-Up-Down","0.5601"
"19533","ENSG00000125652","ALKBH7","19","Up-Down-Down","0.5598"
"48832","ENSG00000178201","VN1R1","19","Down-Up-Down","0.5598"
"17791","ENSG00000257285","","14","Down-Down-Up","0.5597"
"12094","ENSG00000265678","","17","Down-Down-Up","0.5596"
"43267","ENSG00000176092","CRYBG2","1","Down-Down-Up","0.5595"
"50794","ENSG00000203279","","9","Down-Up-Down","0.5594"
"44930","ENSG00000158458","NRG2","5","Up-Down-Down","0.5593"
"12777","ENSG00000229152","ANKRD10-IT1","13","Up-Up-Down","0.5592"
"41437","ENSG00000188051","TMEM221","19","Down-Down-Up","0.5592"
"54007","ENSG00000258839","MC1R","16","Up-Down-Up","0.5591"
"727","ENSG00000280388","","7","Up-Down-Up","0.5588"
"12859","ENSG00000182890","GLUD2","X","Up-Down-Up","0.5588"
"30418","ENSG00000156453","PCDH1","5","Down-Down-Up","0.5587"
"16510","ENSG00000227376","FTH1P16","11","Down-Up-Down","0.5587"
"37623","ENSG00000178556","CKS1BP6","X","Down-Down-Up","0.5585"
"46766","ENSG00000241352","","12","Up-Up-Down","0.5585"
"51803","ENSG00000259642","ST20-AS1","15","Down-Up-Down","0.5584"
"45333","ENSG00000163738","MTHFD2L","4","Down-Up-Down","0.5583"
"13506","ENSG00000259826","","7","Down-Up-Down","0.5583"
"21982","ENSG00000249936","RAC1P2","4","Up-Up-Down","0.5581"
"35777","ENSG00000276115","","12","Up-Up-Down","0.5577"
"16260","ENSG00000235912","","1","Up-Down-Up","0.5576"
"1172","ENSG00000228242","","3","Up-Up-Down","0.5574"
"46409","ENSG00000018869","ZNF582","19","Up-Up-Down","0.5574"
"45691","ENSG00000273443","","1","Up-Down-Down","0.5573"
"26414","ENSG00000276952","","20","Up-Up-Down","0.5573"
"18944","ENSG00000236453","","7","Down-Up-Down","0.5572"
"5769","ENSG00000263345","","17","Down-Down-Up","0.5572"
"42198","ENSG00000108932","SLC16A6","17","Down-Up-Down","0.5571"
"583","ENSG00000236814","","8","Up-Up-Down","0.5569"
"7685","ENSG00000271788","","5","Up-Down-Up","0.5568"
"499","ENSG00000279331","RBM12B-AS1","8","Up-Up-Down","0.5567"
"18024","ENSG00000173040","EVC2","4","Down-Up-Down","0.5566"
"2233","ENSG00000240970","RPL23AP64","11","Up-Up-Down","0.5566"
"28493","ENSG00000234028","","2","Down-Down-Up","0.5564"
"26130","ENSG00000272277","","6","Down-Up-Down","0.5563"
"49866","ENSG00000107796","ACTA2","10","Down-Down-Up","0.556"
"41367","ENSG00000163739","CXCL1","4","Down-Up-Down","0.5558"
"39305","ENSG00000113196","HAND1","5","Down-Up-Down","0.5557"
"18774","ENSG00000165997","ARL5B","10","Down-Up-Down","0.5552"
"39343","ENSG00000112309","B3GAT2","6","Up-Up-Down","0.5551"
"46729","ENSG00000223529","EEF1A1P8","3","Up-Up-Down","0.5549"
"6780","ENSG00000254910","","11","Down-Up-Down","0.5549"
"27730","ENSG00000128203","ASPHD2","22","Down-Up-Down","0.5549"
"35061","ENSG00000267370","","19","Down-Up-Down","0.5547"
"49618","ENSG00000280433","","21","Up-Up-Down","0.5545"
"38695","ENSG00000267309","","19","Down-Down-Up","0.5541"
"40153","ENSG00000274561","","17","Down-Up-Down","0.5539"
"45651","ENSG00000162641","AKNAD1","1","Up-Up-Down","0.5538"
"20762","ENSG00000186417","GLDN","15","Up-Up-Down","0.5537"
"53873","ENSG00000224468","LAMC1-AS1","1","Up-Up-Down","0.5536"
"4215","ENSG00000278991","","15","Up-Up-Down","0.5536"
"37316","ENSG00000161847","RAVER1","19","Down-Down-Down","0.5535"
"16546","ENSG00000242600","MBL1P","10","Up-Down-Up","0.5534"
"50947","ENSG00000279530","","12","Down-Up-Down","0.5534"
"9667","ENSG00000229771","","20","Up-Down-Up","0.5533"
"20856","ENSG00000232611","","X","Up-Up-Down","0.5532"
"44968","ENSG00000260461","","10","Down-Up-Down","0.5532"
"59768","ENSG00000263432","RN7SL689P","5","Down-Up-Down","0.5531"
"12130","ENSG00000237054","PRMT5-AS1","14","Down-Down-Up","0.5531"
"37886","ENSG00000179528","LBX2","2","Down-Up-Down","0.553"
"42152","ENSG00000254505","CHMP4A","14","Down-Up-Down","0.553"
"52758","ENSG00000213347","MXD3","5","Down-Down-Down","0.5527"
"26418","ENSG00000187699","C2orf88","2","Up-Up-Down","0.5525"
"43869","ENSG00000213928","IRF9","14","Up-Up-Down","0.5525"
"50352","ENSG00000160838","LRRC71","1","Down-Up-Down","0.5524"
"44600","ENSG00000270728","","1","Up-Up-Down","0.5523"
"27468","ENSG00000144712","CAND2","3","Down-Up-Down","0.5523"
"33613","ENSG00000161048","NAPEPLD","7","Up-Up-Down","0.5523"
"35975","ENSG00000242071","RPL7AP6","14","Up-Up-Down","0.5521"
"15938","ENSG00000186907","RTN4RL2","11","Up-Down-Up","0.5519"
"3937","ENSG00000132819","RBM38","20","Down-Up-Down","0.5519"
"21056","ENSG00000061337","LZTS1","8","Down-Down-Up","0.5518"
"50111","ENSG00000087494","PTHLH","12","Down-Up-Down","0.5518"
"10479","ENSG00000260751","","16","Up-Down-Up","0.5515"
"42389","ENSG00000095752","IL11","19","Down-Up-Down","0.5515"
"11535","ENSG00000113504","SLC12A7","5","Down-Down-Up","0.5513"
"51304","ENSG00000164093","PITX2","4","Down-Up-Down","0.5512"
"29009","ENSG00000174827","PDZK1","1","Down-Up-Down","0.5507"
"42347","ENSG00000125285","SOX21","13","Down-Up-Down","0.5507"
"NA.13",NA,NA,NA,"Up-Down-Up","0.5505"
"57367","ENSG00000199753","SNORD104","17","Down-Down-Down","0.5504"
"31286","ENSG00000146122","DAAM2","6","Up-Down-Up","0.55"
"47319","ENSG00000213613","RPL11P3","10","Up-Up-Down","0.5499"
"24026","ENSG00000158806","NPM2","8","Down-Down-Up","0.5498"
"39519","ENSG00000269927","","14","Down-Up-Down","0.5497"
"17143","ENSG00000233426","EIF3FP3","2","Up-Down-Up","0.5496"
"34439","ENSG00000176406","RIMS2","8","Down-Up-Down","0.5496"
"267","ENSG00000225345","SNX18P3","9","Up-Up-Down","0.5494"
"12364","ENSG00000240809","","3","Up-Up-Down","0.5493"
"8204","ENSG00000273162","","10","Up-Up-Down","0.5492"
"43520","ENSG00000127324","TSPAN8","12","Down-Up-Down","0.5492"
"11877","ENSG00000265683","SYPL1P2","17","Up-Up-Down","0.549"
"44858","ENSG00000203761","MSTO2P","1","Up-Down-Up","0.5488"
"8506","ENSG00000109511","ANXA10","4","Down-Up-Down","0.5487"
"45109","ENSG00000272476","","6","Down-Up-Down","0.5487"
"35174","ENSG00000232587","EEF1A1P3","13","Up-Up-Down","0.5487"
"8943","ENSG00000244932","","3","Up-Up-Down","0.5486"
"14548","ENSG00000174899","PQLC2L","3","Up-Up-Down","0.5486"
"27602","ENSG00000106246","PTCD1","7","Down-Down-Up","0.5486"
"37585","ENSG00000198691","ABCA4","1","Down-Up-Down","0.5482"
"30844","ENSG00000037965","HOXC8","12","Down-Up-Down","0.5482"
"35809","ENSG00000274964","","12","Up-Up-Down","0.5481"
"24023","ENSG00000228925","","2","Up-Down-Up","0.548"
"15776","ENSG00000213455","PPIAP82","7","Up-Up-Down","0.548"
"30607","ENSG00000137098","SPAG8","9","Down-Down-Up","0.5478"
"14278","ENSG00000233223","","17","Down-Up-Down","0.5478"
"18142","ENSG00000272323","","5","Down-Up-Down","0.5477"
"7128","ENSG00000160172","FAM86C2P","11","Down-Down-Up","0.5477"
"21937","ENSG00000235724","","2","Down-Down-Up","0.5474"
"32305","ENSG00000179627","ZBTB42","14","Down-Down-Up","0.5473"
"44599","ENSG00000235257","ITGA9-AS1","3","Down-Up-Down","0.5472"
"42676","ENSG00000275854","","12","Up-Up-Down","0.5472"
"15330","ENSG00000273619","","20","Up-Down-Down","0.5471"
"14751","ENSG00000234899","SOX9-AS1","17","Down-Up-Down","0.5469"
"55108","ENSG00000160766","GBAP1","1","Up-Down-Up","0.5465"
"8188","ENSG00000260118","","X","Up-Up-Down","0.5465"
"48990","ENSG00000260063","","1","Down-Down-Up","0.5463"
"19718","ENSG00000239388","ASB14","3","Up-Up-Down","0.5463"
"42538","ENSG00000231125","","21","Up-Up-Down","0.5462"
"44007","ENSG00000225920","RIMKLBP2","1","Up-Down-Up","0.5458"
"22535","ENSG00000083807","SLC27A5","19","Down-Down-Up","0.5455"
"28750","ENSG00000179862","CITED4","1","Down-Up-Down","0.5453"
"39431","ENSG00000231638","LUARIS","7","Down-Down-Up","0.5448"
"46324","ENSG00000121207","LRAT","4","Up-Up-Down","0.5444"
"21980","ENSG00000280129","","14","Up-Up-Down","0.5443"
"36261","ENSG00000198744","MTCO3P12","1","Down-Down-Up","0.5442"
"10507","ENSG00000147437","GNRH1","8","Up-Up-Down","0.5441"
"3812","ENSG00000205362","MT1A","16","Down-Down-Up","0.5441"
"22523","ENSG00000006015","REX1BD","19","Up-Down-Down","0.5439"
"2499","ENSG00000205571","SMN2","5","Up-Up-Down","0.5438"
"44708","ENSG00000019505","SYT13","11","Down-Up-Down","0.5438"
"3348","ENSG00000188372","ZP3","7","Down-Down-Up","0.5437"
"3599","ENSG00000198796","ALPK2","18","Down-Up-Down","0.5437"
"11503","ENSG00000107404","DVL1","1","Down-Down-Down","0.5434"
"6117","ENSG00000250846","EPHA5-AS1","4","Down-Down-Up","0.5433"
"38509","ENSG00000218227","","5","Down-Up-Down","0.5429"
"25035","ENSG00000017483","SLC38A5","X","Down-Up-Down","0.5427"
"46362","ENSG00000222000","","2","Up-Down-Up","0.5426"
"32622","ENSG00000186409","CCDC30","1","Up-Up-Down","0.5424"
"27892","ENSG00000127720","METTL25","12","Up-Up-Down","0.5423"
"19614","ENSG00000181016","LSMEM1","7","Up-Up-Down","0.5422"
"44739","ENSG00000162817","C1orf115","1","Up-Down-Up","0.542"
"19781","ENSG00000205090","TMEM240","1","Down-Down-Up","0.5417"
"51804","ENSG00000136371","MTHFS","15","Down-Up-Down","0.5412"
"15892","ENSG00000279110","","22","Down-Up-Down","0.5412"
"15949","ENSG00000204959","ARHGEF34P","7","Up-Down-Up","0.541"
"42353","ENSG00000164744","SUN3","7","Down-Up-Down","0.5408"
"45089","ENSG00000236200","KDM4A-AS1","1","Up-Down-Up","0.5406"
"44515","ENSG00000242574","HLA-DMB","6","Up-Up-Down","0.5406"
"24963","ENSG00000109943","CRTAM","11","Down-Up-Down","0.5406"
"19457","ENSG00000234814","SVIL2P","10","Down-Down-Up","0.5406"
"42858","ENSG00000172508","CARNS1","11","Down-Down-Up","0.5402"
"25967","ENSG00000070731","ST6GALNAC2","17","Down-Down-Up","0.5401"
"264","ENSG00000261159","","3","Down-Down-Up","0.54"
"20972","ENSG00000251257","","5","Down-Down-Up","0.54"
"15261","ENSG00000269925","","1","Down-Up-Down","0.5394"
"14708","ENSG00000240288","GHRLOS","3","Down-Up-Down","0.5393"
"4135","ENSG00000118557","PMFBP1","16","Up-Down-Down","0.5393"
"4919","ENSG00000249572","","5","Down-Up-Down","0.5386"
"43170","ENSG00000268521","VN1R83P","19","Down-Down-Up","0.5386"
"NA.14",NA,NA,NA,"Down-Up-Down","0.5384"
"19640","ENSG00000129675","ARHGEF6","X","Down-Down-Up","0.5384"
"526","ENSG00000187017","ESPN","1","Down-Down-Up","0.5382"
"14025","ENSG00000108387","SEPT4","17","Down-Down-Up","0.5382"
"48183","ENSG00000233967","","6","Up-Down-Up","0.5381"
"36241","ENSG00000125740","FOSB","19","Down-Up-Down","0.538"
"40035","ENSG00000265055","","17","Down-Down-Up","0.5379"
"42626","ENSG00000123395","ATG101","12","Down-Down-Up","0.5378"
"35520","ENSG00000183032","SLC25A21","14","Down-Up-Down","0.5376"
"46769","ENSG00000234498","RPL13AP20","12","Down-Up-Down","0.5374"
"41286","ENSG00000262185","","16","Down-Down-Up","0.5373"
"10504","ENSG00000100288","CHKB","22","Down-Down-Up","0.5371"
"50802","ENSG00000197816","CCDC180","9","Up-Down-Up","0.537"
"30665","ENSG00000140022","STON2","14","Up-Up-Down","0.5369"
"35227","ENSG00000161642","ZNF385A","12","Down-Up-Down","0.5366"
"16989","ENSG00000265511","","17","Up-Down-Up","0.5364"
"5351","ENSG00000167085","PHB","17","Down-Down-Up","0.5364"
"23228","ENSG00000244968","LIFR-AS1","5","Down-Up-Down","0.5363"
"28174","ENSG00000169926","KLF13","15","Down-Up-Down","0.5363"
"35290","ENSG00000163909","HEYL","1","Down-Up-Down","0.5362"
"1871","ENSG00000134326","CMPK2","2","Down-Down-Up","0.536"
"41362","ENSG00000182809","CRIP2","14","Down-Down-Down","0.536"
"54203","ENSG00000104894","CD37","19","Down-Up-Down","0.5359"
"21432","ENSG00000169403","PTAFR","1","Down-Up-Down","0.5357"
"20484","ENSG00000231441","","6","Down-Up-Down","0.5357"
"23864","ENSG00000234518","PTGES3P1","1","Down-Down-Up","0.5355"
"11006","ENSG00000183873","SCN5A","3","Down-Down-Up","0.5355"
"31338","ENSG00000126583","PRKCG","19","Up-Up-Down","0.5355"
"NA.15",NA,NA,NA,"Down-Down-Up","0.535"
"494","ENSG00000271971","","8","Up-Up-Down","0.535"
"37405","ENSG00000237126","","2","Up-Down-Up","0.5349"
"27236","ENSG00000166387","PPFIBP2","11","Down-Down-Up","0.5347"
"17992","ENSG00000107968","MAP3K8","10","Up-Up-Down","0.5347"
"51972","ENSG00000280587","LINC01348","1","Up-Down-Up","0.5346"
"17423","ENSG00000280374","","2","Up-Up-Down","0.5346"
"48126","ENSG00000143450","OAZ3","1","Down-Up-Down","0.5345"
"7536","ENSG00000013016","EHD3","2","Down-Down-Up","0.5345"
"25213","ENSG00000156345","CDK20","9","Up-Down-Up","0.5343"
"16346","ENSG00000261054","","15","Down-Up-Down","0.5339"
"25581","ENSG00000220785","MTMR9LP","1","Up-Down-Down","0.5338"
"16162","ENSG00000169432","SCN9A","2","Up-Up-Down","0.5338"
"20808","ENSG00000261136","","15","Down-Up-Down","0.5338"
"26200","ENSG00000256940","","11","Up-Down-Up","0.5334"
"52261","ENSG00000198553","KCNRG","13","Down-Down-Up","0.5332"
"31232","ENSG00000260604","","6","Down-Up-Down","0.5331"
"12168","ENSG00000232931","LINC00342","2","Up-Down-Up","0.533"
"51285","ENSG00000213212","NCLP1","9","Down-Up-Down","0.533"
"29493","ENSG00000172543","CTSW","11","Down-Up-Up","0.533"
"41742","ENSG00000233885","YEATS2-AS1","3","Up-Down-Up","0.5328"
"31207","ENSG00000245526","LINC00461","5","Down-Up-Down","0.5327"
"4314","ENSG00000232600","TONSL-AS1","8","Down-Down-Up","0.5327"
"40864","ENSG00000204525","HLA-C","6","Down-Down-Up","0.5326"
"12817","ENSG00000242689","CNTF","11","Down-Up-Down","0.5323"
"51529","ENSG00000233589","","1","Down-Down-Up","0.5322"
"42424","ENSG00000198468","FLVCR1-DT","1","Down-Up-Down","0.5322"
"16065","ENSG00000188916","INSYN2","10","Up-Down-Up","0.5321"
"14380","ENSG00000146856","AGBL3","7","Down-Up-Down","0.5319"
"30679","ENSG00000273117","","7","Down-Up-Down","0.5319"
"47953","ENSG00000238186","","1","Up-Down-Down","0.5318"
"47494","ENSG00000250305","TRMT9B","8","Down-Up-Down","0.5317"
"9362","ENSG00000168772","CXXC4","4","Up-Up-Down","0.5316"
"54012","ENSG00000258947","TUBB3","16","Up-Down-Up","0.5314"
"22754","ENSG00000167992","VWCE","11","Down-Down-Up","0.531"
"18892","ENSG00000255355","","11","Down-Up-Down","0.5309"
"30753","ENSG00000224536","","1","Up-Down-Up","0.5308"
"30663","ENSG00000223396","RPS10P7","1","Up-Up-Down","0.5307"
"5598","ENSG00000204642","HLA-F","6","Down-Down-Up","0.5307"
"44565","ENSG00000126882","FAM78A","9","Down-Up-Down","0.5306"
"37864","ENSG00000259659","","15","Up-Up-Down","0.5306"
"13240","ENSG00000180336","MEIOC","17","Up-Down-Up","0.5306"
"16814","ENSG00000238273","","2","Up-Up-Down","0.5304"
"27055","ENSG00000128016","ZFP36","19","Down-Up-Down","0.5304"
"40715","ENSG00000276523","","16","Up-Down-Up","0.5303"
"19261","ENSG00000246889","","11","Up-Down-Up","0.5301"
"43381","ENSG00000229204","PTGES3P3","4","Down-Up-Down","0.53"
"44976","ENSG00000236199","","9","Up-Down-Down","0.53"
"49924","ENSG00000228395","","9","Down-Down-Up","0.5298"
"37332","ENSG00000171051","FPR1","19","Down-Down-Up","0.5298"
"11541","ENSG00000254589","EIF4A2P3","11","Up-Up-Down","0.5297"
"27282","ENSG00000222032","","2","Down-Down-Up","0.5296"
"28809","ENSG00000185838","GNB1L","22","Down-Down-Down","0.5295"
"44561","ENSG00000073150","PANX2","22","Down-Down-Up","0.5295"
"33463","ENSG00000099957","P2RX6","22","Down-Down-Up","0.5294"
"NA.16",NA,NA,NA,"Down-Up-Down","0.5293"
"16434","ENSG00000122574","WIPF3","7","Down-Up-Down","0.5291"
"45828","ENSG00000124126","PREX1","20","Down-Up-Down","0.529"
"49931","ENSG00000154165","GPR15","3","Down-Up-Down","0.5287"
"24900","ENSG00000238018","","2","Up-Up-Down","0.5285"
"22904","ENSG00000158296","SLC13A3","20","Up-Down-Up","0.5285"
"6121","ENSG00000243199","","4","Up-Up-Down","0.5284"
"28581","ENSG00000180015","","4","Down-Up-Down","0.5283"
"24944","ENSG00000124602","UNC5CL","6","Up-Up-Down","0.5282"
"11720","ENSG00000271192","","3","Down-Up-Down","0.5281"
"34055","ENSG00000260027","HOXB7","17","Down-Up-Down","0.5281"
"38938","ENSG00000258366","RTEL1","20","Up-Down-Up","0.5281"
"11531","ENSG00000226029","LINC01772","1","Up-Down-Down","0.5272"
"19460","ENSG00000137460","FHDC1","4","Down-Up-Down","0.5272"
"18620","ENSG00000255139","","11","Down-Up-Down","0.5272"
"3224","ENSG00000167941","SOST","17","Down-Up-Down","0.5272"
"32419","ENSG00000232739","","10","Up-Down-Up","0.5269"
"37282","ENSG00000166126","AMN","14","Up-Down-Down","0.5269"
"19486","ENSG00000130768","SMPDL3B","1","Up-Down-Up","0.5265"
"22058","ENSG00000277449","CEBPB-AS1","20","Down-Down-Up","0.5263"
"30703","ENSG00000213553","RPLP0P6","2","Up-Up-Down","0.5262"
"47457","ENSG00000249244","","4","Down-Up-Down","0.5262"
"42514","ENSG00000140009","ESR2","14","Down-Up-Down","0.5262"
"40745","ENSG00000260641","","4","Up-Up-Down","0.5261"
"11655","ENSG00000188611","ASAH2","10","Down-Down-Up","0.526"
"27755","ENSG00000197852","INKA2","1","Down-Down-Up","0.5258"
"14832","ENSG00000267244","","19","Up-Down-Down","0.5258"
"25331","ENSG00000188033","ZNF490","19","Up-Down-Up","0.5258"
"49644","ENSG00000269652","","19","Up-Down-Up","0.5258"
"22192","ENSG00000176125","UFSP1","7","Up-Down-Down","0.5256"
"39578","ENSG00000215417","MIR17HG","13","Down-Up-Down","0.5254"
"25857","ENSG00000270392","PFN1P2","1","Down-Up-Down","0.5252"
"6363","ENSG00000238113","LINC01410","9","Up-Up-Down","0.5252"
"1476","ENSG00000155970","MICU3","8","Down-Up-Down","0.5251"
"38833","ENSG00000260160","","19","Up-Up-Down","0.525"
"43177","ENSG00000136383","ALPK3","15","Down-Up-Down","0.5248"
"26811","ENSG00000224660","SH3BP5-AS1","3","Down-Up-Down","0.5246"
"40397","ENSG00000248213","CICP16","4","Down-Down-Up","0.5244"
"NA.17",NA,NA,NA,"Down-Up-Down","0.5244"
"41819","ENSG00000164920","OSR2","8","Up-Up-Down","0.5244"
"14598","ENSG00000224577","LINC01117","2","Down-Up-Down","0.5242"
"35003","ENSG00000276900","","12","Up-Up-Down","0.5242"
"20824","ENSG00000277978","","16","Up-Down-Down","0.5241"
"27595","ENSG00000273243","","22","Up-Up-Down","0.5241"
"51159","ENSG00000112182","BACH2","6","Down-Up-Down","0.524"
"23327","ENSG00000091622","PITPNM3","17","Down-Down-Up","0.524"
"24046","ENSG00000267809","NDUFV2P1","19","Down-Up-Down","0.524"
"46408","ENSG00000124882","EREG","4","Down-Up-Down","0.5239"
"20011","ENSG00000248690","HAS2-AS1","8","Up-Up-Down","0.5238"
"1800","ENSG00000236090","LDHAP3","2","Up-Up-Down","0.5237"
"39187","ENSG00000205746","","16","Up-Down-Up","0.5237"
"2760","ENSG00000152380","FAM151B","5","Up-Up-Down","0.5236"
"50847","ENSG00000269867","","19","Up-Up-Down","0.5233"
"20769","ENSG00000278897","","19","Up-Down-Up","0.5232"
"38650","ENSG00000273154","","20","Down-Down-Up","0.5231"
"10489","ENSG00000249855","EEF1A1P19","5","Up-Up-Down","0.5229"
"33633","ENSG00000260005","","17","Up-Down-Up","0.5227"
"NA.18",NA,NA,NA,"Up-Up-Down","0.5226"
"29393","ENSG00000279738","","22","Up-Down-Up","0.5226"
"30145","ENSG00000157326","DHRS4","14","Down-Down-Up","0.5225"
"31320","ENSG00000232445","","7","Up-Up-Down","0.5224"
"19775","ENSG00000103254","FAM173A","16","Down-Down-Down","0.5224"
"24303","ENSG00000224420","ADM5","19","Down-Down-Up","0.5224"
"47578","ENSG00000162746","FCRLB","1","Down-Down-Up","0.5223"
"23806","ENSG00000254433","","11","Up-Down-Up","0.5222"
"19166","ENSG00000260367","","16","Up-Up-Down","0.5222"
"59163","ENSG00000222345","","3","Up-Down-Up","0.5219"
"19280","ENSG00000233476","EEF1A1P6","7","Up-Down-Up","0.5215"
"33305","ENSG00000132522","GPS2","17","Up-Down-Up","0.5215"
"37238","ENSG00000262877","","17","Down-Up-Down","0.5215"
