"","ensembl_gene_id","hgnc_symbol","chromosome_name","Most_Likely_Path","Max_PP"
"30445","ENSG00000117318","ID3","1","Down-Up-Down","1"
"5742","ENSG00000168386","FILIP1L","3","Up-Down-Up","1"
"45063","ENSG00000169359","SLC33A1","3","Down-Up-Down","1"
"12739","ENSG00000118564","FBXL5","4","Down-Up-Down","1"
"43463","ENSG00000182158","CREB3L2","7","Down-Up-Down","1"
"14554","ENSG00000167996","FTH1","11","Up-Up-Down","1"
"46288","ENSG00000171223","JUNB","19","Up-Up-Down","1"
"36347","ENSG00000269688","","19","Up-Down-Up","1"
"1527","ENSG00000001630","CYP51A1","7","Up-Up-Down","0.9999"
"37316","ENSG00000161847","RAVER1","19","Up-Up-Down","0.9999"
"30743","ENSG00000204767","INSYN2B","5","Down-Up-Down","0.9996"
"38953","ENSG00000182095","TNRC18","7","Up-Up-Down","0.9994"
"8212","ENSG00000149428","HYOU1","11","Down-Up-Down","0.9994"
"59611","ENSG00000129932","DOHH","19","Up-Up-Down","0.9993"
"8117","ENSG00000184281","TSSC4","11","Up-Up-Down","0.9989"
"8038","ENSG00000108448","TRIM16L","17","Down-Up-Down","0.9989"
"45306","ENSG00000130669","PAK4","19","Up-Up-Down","0.9989"
"45647","ENSG00000262814","MRPL12","17","Up-Up-Down","0.9977"
"6538","ENSG00000125968","ID1","20","Down-Up-Down","0.9963"
"42504","ENSG00000185347","TEDC1","14","Up-Up-Down","0.9959"
"12305","ENSG00000172766","NAA16","13","Up-Down-Up","0.9946"
"11304","ENSG00000128590","DNAJB9","7","Down-Up-Down","0.9934"
"31892","ENSG00000168282","MGAT2","14","Up-Up-Down","0.9929"
"35661","ENSG00000001084","GCLC","6","Down-Up-Down","0.9921"
"14140","ENSG00000140691","ARMC5","16","Up-Up-Down","0.9915"
"4511","ENSG00000237719","","6","Up-Down-Up","0.9898"
"16002","ENSG00000243449","C4orf48","4","Up-Up-Down","0.9893"
"43892","ENSG00000173581","CCDC106","19","Up-Up-Down","0.989"
"49448","ENSG00000236255","","2","Up-Down-Up","0.9884"
"41543","ENSG00000150961","SEC24D","4","Down-Up-Down","0.9878"
"45005","ENSG00000141933","TPGS1","19","Up-Up-Down","0.984"
"19169","ENSG00000185507","IRF7","11","Up-Up-Down","0.982"
"19540","ENSG00000168874","ATOH8","2","Down-Up-Down","0.9808"
"20866","ENSG00000005001","PRSS22","16","Up-Down-Up","0.9798"
"42360","ENSG00000277459","","11","Up-Up-Down","0.979"
"28788","ENSG00000002330","BAD","11","Up-Up-Down","0.9785"
"27497","ENSG00000118513","MYB","6","Up-Down-Up","0.9767"
"7416","ENSG00000138778","CENPE","4","Down-Up-Down","0.9764"
"30486","ENSG00000253320","AZIN1-AS1","8","Up-Down-Up","0.9759"
"35141","ENSG00000146112","PPP1R18","6","Up-Up-Down","0.9745"
"33434","ENSG00000132530","XAF1","17","Up-Down-Up","0.9697"
"37184","ENSG00000131471","AOC3","17","Down-Up-Down","0.9689"
"41362","ENSG00000182809","CRIP2","14","Up-Down-Down","0.9674"
"50833","ENSG00000198517","MAFK","7","Up-Up-Down","0.966"
"50691","ENSG00000123810","B9D2","19","Up-Up-Down","0.961"
"43630","ENSG00000171658","NMRAL2P","3","Down-Up-Down","0.9574"
"49618","ENSG00000280433","","21","Up-Down-Up","0.9527"
"43782","ENSG00000267796","LIN37","19","Up-Down-Up","0.9493"
"53449","ENSG00000177169","ULK1","12","Up-Up-Down","0.9488"
"20050","ENSG00000167136","ENDOG","9","Up-Up-Down","0.9482"
"14938","ENSG00000130513","GDF15","19","Up-Up-Down","0.9453"
"379","ENSG00000143429","LSP1P4","2","Down-Up-Down","0.9441"
"48609","ENSG00000272990","","3","Up-Down-Up","0.9428"
"16925","ENSG00000213638","ADAT3","19","Up-Up-Down","0.9408"
"NA",NA,NA,NA,"Up-Down-Up","0.9393"
"696","ENSG00000226038","PPIAP21","20","Down-Up-Down","0.9382"
"607","ENSG00000127533","F2RL3","19","Up-Down-Up","0.9382"
"10716","ENSG00000051108","HERPUD1","16","Down-Up-Down","0.9362"
"32991","ENSG00000105327","BBC3","19","Up-Up-Down","0.9334"
"33291","ENSG00000176619","LMNB2","19","Up-Up-Down","0.9311"
"54871","ENSG00000161618","ALDH16A1","19","Up-Up-Down","0.9304"
"35767","ENSG00000168010","ATG16L2","11","Up-Down-Up","0.9303"
"28213","ENSG00000063761","ADCK1","14","Down-Up-Down","0.9289"
"33069","ENSG00000170684","ZNF296","19","Up-Up-Down","0.9282"
"36227","ENSG00000204764","RANBP17","5","Up-Down-Up","0.9225"
"53372","ENSG00000228506","","6","Down-Up-Down","0.921"
"43572","ENSG00000198431","TXNRD1","12","Down-Up-Down","0.9203"
"21083","ENSG00000106541","AGR2","7","Up-Up-Down","0.9199"
"16932","ENSG00000183578","TNFAIP8L3","15","Down-Up-Down","0.9194"
"43733","ENSG00000256417","","12","Down-Up-Down","0.9158"
"50016","ENSG00000243678","NME2","17","Up-Down-Up","0.9141"
"47070","ENSG00000254783","","11","Down-Up-Down","0.9136"
"44766","ENSG00000225077","LINC00337","1","Up-Down-Down","0.9132"
"5689","ENSG00000158089","GALNT14","2","Down-Up-Down","0.9097"
"46445","ENSG00000279342","","11","Up-Down-Up","0.9083"
"16474","ENSG00000161664","ASB16","17","Up-Down-Up","0.9032"
"22271","ENSG00000153157","SYCP2L","6","Up-Down-Up","0.9004"
"41212","ENSG00000198569","SLC34A3","9","Up-Up-Down","0.8997"
"17703","ENSG00000095303","PTGS1","9","Down-Up-Down","0.8952"
"19547","ENSG00000280153","","16","Down-Down-Up","0.8937"
"24171","ENSG00000234773","","19","Up-Up-Down","0.8928"
"14508","ENSG00000270225","MTCO2P22","5","Down-Down-Up","0.8917"
"44278","ENSG00000187987","ZSCAN23","6","Up-Down-Up","0.8899"
"32653","ENSG00000100764","PSMC1","14","Up-Down-Up","0.8859"
"4988","ENSG00000283078","","20","Down-Up-Down","0.8854"
"31786","ENSG00000230982","DSTNP1","21","Up-Down-Up","0.8849"
"25399","ENSG00000180855","ZNF443","19","Up-Down-Up","0.8837"
"15812","ENSG00000237015","","22","Up-Down-Up","0.8822"
"42598","ENSG00000108106","UBE2S","19","Up-Up-Down","0.882"
"37161","ENSG00000122641","INHBA","7","Down-Up-Down","0.8797"
"45854","ENSG00000176826","FKBP9P1","7","Up-Up-Down","0.8788"
"19795","ENSG00000213406","ANXA2P1","4","Up-Down-Up","0.8787"
"32084","ENSG00000105204","DYRK1B","19","Up-Up-Down","0.8732"
"18043","ENSG00000167861","HID1","17","Down-Up-Down","0.8717"
"48763","ENSG00000169116","PARM1","4","Down-Up-Down","0.8712"
"33892","ENSG00000282870","FRG1DP","20","Up-Down-Up","0.8702"
"45143","ENSG00000280079","","19","Up-Down-Up","0.8659"
"5716","ENSG00000091073","DTX2","7","Up-Up-Down","0.8638"
"43398","ENSG00000115361","ACADL","2","Up-Down-Up","0.8608"
"29821","ENSG00000164220","F2RL2","5","Down-Up-Down","0.8587"
"30595","ENSG00000273783","","14","Up-Down-Up","0.8587"
"1198","ENSG00000225335","","22","Up-Down-Up","0.8548"
"46005","ENSG00000244242","IFITM10","11","Down-Up-Down","0.8546"
"NA.1",NA,NA,NA,"Down-Up-Down","0.8537"
"22664","ENSG00000126353","CCR7","17","Up-Down-Up","0.8531"
"24298","ENSG00000140465","CYP1A1","15","Down-Up-Down","0.8514"
"42109","ENSG00000123358","NR4A1","12","Down-Up-Down","0.8501"
"35177","ENSG00000112812","PRSS16","6","Down-Up-Down","0.8496"
"40014","ENSG00000280193","","8","Down-Up-Down","0.8484"
"8589","ENSG00000254461","","11","Up-Down-Up","0.844"
"19688","ENSG00000136514","RTP4","3","Up-Down-Up","0.8417"
"29509","ENSG00000234771","SLC25A25-AS1","9","Up-Down-Up","0.8416"
"54913","ENSG00000272211","","2","Up-Down-Up","0.8405"
"30003","ENSG00000172201","ID4","6","Down-Up-Down","0.8399"
"43141","ENSG00000270108","","14","Up-Down-Up","0.8385"
"50548","ENSG00000280300","","12","Up-Down-Up","0.835"
"51237","ENSG00000269352","PTOV1-AS2","19","Up-Down-Up","0.8339"
"28497","ENSG00000238266","LINC00707","10","Down-Up-Down","0.8334"
"43071","ENSG00000271092","TMEM56-RWDD3","1","Up-Down-Up","0.8324"
"43449","ENSG00000148219","ASTN2","9","Down-Down-Up","0.8319"
"5657","ENSG00000137496","IL18BP","11","Up-Down-Up","0.8297"
"6939","ENSG00000170161","","9","Up-Down-Up","0.8285"
"54148","ENSG00000213080","","1","Down-Up-Down","0.8282"
"54406","ENSG00000073756","PTGS2","1","Up-Down-Down","0.8268"
"55488","ENSG00000265806","MIR4292","9","Up-Down-Up","0.8263"
"18453","ENSG00000170006","TMEM154","4","Up-Down-Up","0.8242"
"15558","ENSG00000100987","VSX1","20","Up-Down-Up","0.824"
"53947","ENSG00000116701","NCF2","1","Down-Up-Down","0.8237"
"4344","ENSG00000225536","STIP1P3","X","Down-Up-Down","0.8226"
"2048","ENSG00000243742","RPLP0P2","11","Down-Up-Down","0.8214"
"59324","ENSG00000201512","SNORA71C","20","Down-Down-Up","0.8201"
"6374","ENSG00000142102","PGGHG","11","Up-Down-Up","0.8175"
"36687","ENSG00000127914","AKAP9","7","Down-Up-Down","0.8164"
"4362","ENSG00000245662","LINC02211","5","Up-Down-Down","0.8159"
"46034","ENSG00000248323","LUCAT1","5","Down-Up-Down","0.8135"
"34055","ENSG00000260027","HOXB7","17","Up-Down-Up","0.8134"
"41092","ENSG00000224431","","5","Down-Up-Down","0.8111"
"18152","ENSG00000175356","SCUBE2","11","Down-Up-Down","0.8103"
"21462","ENSG00000274349","ZNF658","9","Up-Down-Up","0.8093"
"29443","ENSG00000260276","","16","Down-Up-Down","0.8088"
"38937","ENSG00000102904","TSNAXIP1","16","Down-Up-Up","0.8054"
"24213","ENSG00000164128","NPY1R","4","Down-Up-Down","0.8047"
"44302","ENSG00000260121","","16","Up-Down-Up","0.8041"
"37628","ENSG00000232368","FTLP2","X","Down-Up-Down","0.803"
"12314","ENSG00000198846","TOX","8","Down-Up-Down","0.8012"
"4215","ENSG00000278991","","15","Down-Down-Up","0.8012"
"6146","ENSG00000247809","NR2F2-AS1","15","Up-Down-Up","0.7997"
"41392","ENSG00000160161","CILP2","19","Up-Up-Down","0.7973"
"39240","ENSG00000188738","FSIP2","2","Down-Up-Down","0.793"
"8379","ENSG00000236618","PITPNA-AS1","17","Up-Up-Down","0.7924"
"48516","ENSG00000255624","","10","Up-Down-Up","0.7923"
"32622","ENSG00000186409","CCDC30","1","Up-Down-Up","0.7911"
"18966","ENSG00000187951","","15","Down-Up-Up","0.791"
"23431","ENSG00000224903","","7","Up-Down-Up","0.7902"
"29061","ENSG00000263847","","18","Up-Down-Up","0.79"
"7357","ENSG00000136457","CHAD","17","Up-Down-Up","0.7892"
"9310","ENSG00000237276","ANO7L1","1","Up-Down-Up","0.7879"
"42545","ENSG00000141337","ARSG","17","Down-Down-Up","0.7872"
"38124","ENSG00000235016","SEMA3F-AS1","3","Down-Down-Up","0.7844"
"33905","ENSG00000099889","ARVCF","22","Up-Up-Down","0.784"
"17593","ENSG00000272752","STAG3L5P-PVRIG2P-PILRB","7","Down-Down-Up","0.7835"
"37262","ENSG00000162892","IL24","1","Down-Up-Down","0.7799"
"46768","ENSG00000229119","","5","Down-Up-Down","0.7786"
"1016","ENSG00000230267","HERC2P4","16","Up-Down-Up","0.7772"
"11781","ENSG00000155792","DEPTOR","8","Down-Up-Down","0.7769"
"22161","ENSG00000176387","HSD11B2","16","Down-Up-Down","0.7744"
"28932","ENSG00000198707","CEP290","12","Down-Up-Down","0.7738"
"26145","ENSG00000185467","KPNA7","7","Up-Down-Up","0.7734"
"20693","ENSG00000089505","CMTM1","16","Up-Down-Down","0.7729"
"41634","ENSG00000138083","SIX3","2","Up-Down-Up","0.7715"
"26765","ENSG00000234825","XRCC6P2","X","Down-Up-Down","0.771"
"35996","ENSG00000275542","","17","Up-Down-Up","0.7704"
"55137","ENSG00000145107","TM4SF19","3","Down-Up-Down","0.768"
"25079","ENSG00000153162","BMP6","6","Down-Up-Down","0.7676"
"12574","ENSG00000213563","C8orf82","8","Up-Up-Down","0.7665"
"19154","ENSG00000038427","VCAN","5","Up-Down-Up","0.766"
"22941","ENSG00000164520","RAET1E","6","Up-Down-Up","0.7655"
"9916","ENSG00000279159","","22","Down-Down-Up","0.765"
"44778","ENSG00000116254","CHD5","1","Down-Up-Down","0.7649"
"8770","ENSG00000189149","CRYM-AS1","16","Up-Down-Up","0.7642"
"41681","ENSG00000231312","","2","Up-Down-Up","0.7632"
"46827","ENSG00000180881","CAPS2","12","Up-Down-Up","0.7629"
"54215","ENSG00000135525","MAP7","6","Up-Up-Down","0.761"
"19527","ENSG00000181029","TRAPPC5","19","Down-Up-Down","0.7601"
"43311","ENSG00000263155","MYZAP","15","Down-Up-Down","0.7599"
"4986","ENSG00000169122","FAM110B","8","Up-Down-Down","0.7597"
"25857","ENSG00000270392","PFN1P2","1","Up-Down-Up","0.7593"
"11558","ENSG00000234129","","X","Down-Up-Up","0.759"
"21194","ENSG00000266651","","17","Down-Down-Up","0.7589"
"3344","ENSG00000141854","MISP3","19","Up-Down-Up","0.7585"
"47209","ENSG00000269427","","19","Up-Down-Up","0.7585"
"31977","ENSG00000176896","TCEANC","X","Down-Up-Down","0.7584"
"1062","ENSG00000214535","RPS15AP1","20","Down-Down-Up","0.7567"
"51903","ENSG00000231663","","1","Down-Up-Down","0.756"
"8615","ENSG00000206503","HLA-A","6","Up-Down-Down","0.7556"
"20041","ENSG00000229816","DDX50P1","2","Up-Down-Up","0.7531"
"1672","ENSG00000160191","PDE9A","21","Down-Up-Down","0.7501"
"44703","ENSG00000273419","","7","Down-Up-Down","0.7491"
"10966","ENSG00000170166","HOXD4","2","Up-Up-Down","0.749"
"13157","ENSG00000267530","LINC01836","19","Down-Up-Down","0.7486"
"24576","ENSG00000121361","KCNJ8","12","Up-Down-Up","0.7479"
"40639","ENSG00000273759","","20","Up-Down-Up","0.7478"
"28347","ENSG00000259612","EEF1A1P22","15","Down-Up-Down","0.7473"
"47996","ENSG00000226763","SRRM5","19","Down-Down-Up","0.7469"
"11796","ENSG00000165655","ZNF503","10","Up-Up-Down","0.7464"
"31191","ENSG00000169174","PCSK9","1","Up-Up-Down","0.7461"
"14282","ENSG00000130518","IQCN","19","Down-Up-Down","0.7461"
"27614","ENSG00000243696","","3","Down-Up-Down","0.746"
"32838","ENSG00000271826","PLS3-AS1","X","Down-Up-Down","0.7454"
"24046","ENSG00000267809","NDUFV2P1","19","Up-Up-Down","0.7453"
"34953","ENSG00000168298","HIST1H1E","6","Up-Up-Down","0.7444"
"49195","ENSG00000128692","EIF2S2P4","2","Up-Down-Up","0.7438"
"45924","ENSG00000213782","DDX47","12","Down-Down-Up","0.7433"
"35956","ENSG00000224950","","1","Down-Up-Down","0.7418"
"16047","ENSG00000119508","NR4A3","9","Down-Up-Down","0.7392"
"8665","ENSG00000259287","","15","Down-Down-Up","0.7391"
"11877","ENSG00000265683","SYPL1P2","17","Down-Down-Up","0.739"
"35785","ENSG00000103056","SMPD3","16","Up-Down-Up","0.7386"
"45695","ENSG00000248144","ADH1C","4","Up-Down-Up","0.7384"
"18858","ENSG00000141968","VAV1","19","Down-Up-Down","0.7373"
"44720","ENSG00000277883","NLRP3P1","X","Up-Down-Up","0.7362"
"36260","ENSG00000229344","MTCO2P12","1","Down-Down-Up","0.7356"
"16375","ENSG00000147127","RAB41","X","Up-Down-Up","0.7351"
"40284","ENSG00000144674","GOLGA4","3","Down-Up-Down","0.7347"
"24745","ENSG00000104081","BMF","15","Up-Down-Up","0.7345"
"38264","ENSG00000166823","MESP1","15","Up-Down-Down","0.7345"
"29274","ENSG00000171222","SCAND1","20","Up-Up-Down","0.7339"
"42538","ENSG00000231125","","21","Down-Down-Up","0.732"
"36780","ENSG00000162888","C1orf147","1","Down-Down-Up","0.7314"
"48682","ENSG00000197714","ZNF460","19","Down-Up-Down","0.7313"
"32735","ENSG00000142235","LMTK3","19","Up-Down-Down","0.7306"
"NA.2",NA,NA,NA,"Up-Down-Up","0.7299"
"23152","ENSG00000204745","","2","Down-Up-Down","0.7291"
"9491","ENSG00000178826","TMEM139","7","Up-Down-Up","0.7283"
"42997","ENSG00000129946","SHC2","19","Down-Up-Down","0.7274"
"45047","ENSG00000135477","KRT87P","12","Down-Up-Down","0.7268"
"1930","ENSG00000260095","","16","Down-Down-Up","0.7268"
"24382","ENSG00000242299","","3","Up-Down-Down","0.7266"
"22619","ENSG00000242615","","19","Up-Down-Down","0.7262"
"30691","ENSG00000120738","EGR1","5","Up-Up-Down","0.7256"
"44685","ENSG00000180900","SCRIB","8","Up-Up-Down","0.7238"
"26669","ENSG00000181449","SOX2","3","Up-Up-Down","0.7237"
"19138","ENSG00000180938","ZNF572","8","Down-Down-Up","0.7237"
"3348","ENSG00000188372","ZP3","7","Down-Up-Down","0.7232"
"55056","ENSG00000170270","GON7","14","Down-Up-Down","0.7231"
"11770","ENSG00000225137","DYNC1I2P1","10","Down-Up-Down","0.7224"
"2233","ENSG00000240970","RPL23AP64","11","Up-Down-Up","0.722"
"26414","ENSG00000276952","","20","Up-Down-Up","0.7214"
"22370","ENSG00000259972","","16","Up-Down-Up","0.7212"
"11518","ENSG00000147614","ATP6V0D2","8","Down-Up-Down","0.7211"
"10316","ENSG00000128604","IRF5","7","Down-Up-Down","0.7195"
"10093","ENSG00000154493","C10orf90","10","Down-Up-Down","0.7195"
"36018","ENSG00000271533","","X","Up-Down-Up","0.719"
"9667","ENSG00000229771","","20","Up-Down-Up","0.7189"
"16260","ENSG00000235912","","1","Down-Down-Up","0.7185"
"14719","ENSG00000231177","LINC00852","3","Down-Up-Down","0.7185"
"46870","ENSG00000242861","","1","Up-Down-Up","0.7181"
"18389","ENSG00000276931","","16","Down-Down-Up","0.7178"
"22138","ENSG00000177576","C18orf32","18","Up-Down-Up","0.7176"
"40576","ENSG00000212864","RNF208","9","Up-Up-Down","0.7174"
"11963","ENSG00000213420","GPC2","7","Up-Down-Up","0.7165"
"22143","ENSG00000166359","WDR88","19","Down-Up-Down","0.7159"
"629","ENSG00000007516","BAIAP3","16","Up-Up-Down","0.7154"
"28621","ENSG00000261441","","15","Down-Up-Down","0.7141"
"18210","ENSG00000124216","SNAI1","20","Down-Up-Down","0.7138"
"50074","ENSG00000165821","SALL2","14","Down-Up-Down","0.7131"
"10752","ENSG00000068078","FGFR3","4","Down-Up-Down","0.713"
"10225","ENSG00000172318","B3GALT1","2","Up-Down-Up","0.7124"
"2223","ENSG00000235313","HM13-IT1","20","Down-Up-Down","0.7118"
"30812","ENSG00000106991","ENG","9","Down-Up-Down","0.7116"
"29866","ENSG00000144843","ADPRH","3","Up-Down-Down","0.7106"
"49164","ENSG00000204335","SP5","2","Up-Down-Up","0.7103"
"19914","ENSG00000009694","TENM1","X","Down-Up-Down","0.7103"
"40777","ENSG00000137561","TTPA","8","Up-Down-Down","0.7097"
"35304","ENSG00000271580","","1","Up-Down-Up","0.7093"
"51291","ENSG00000214650","","12","Down-Up-Down","0.7088"
"42046","ENSG00000147234","FRMPD3","X","Down-Up-Down","0.7075"
"19166","ENSG00000260367","","16","Up-Down-Up","0.7075"
"31484","ENSG00000099364","FBXL19","16","Up-Up-Down","0.7073"
"53239","ENSG00000261286","ATP2C2-AS1","16","Up-Down-Up","0.7071"
"54609","ENSG00000172602","RND1","12","Down-Up-Down","0.7062"
"51320","ENSG00000240616","RPS6P25","19","Down-Down-Up","0.7057"
"14693","ENSG00000262691","","16","Up-Down-Up","0.7055"
"23543","ENSG00000125534","PPDPF","20","Up-Up-Down","0.7054"
"15964","ENSG00000213214","ARHGEF35","7","Up-Down-Up","0.7053"
"5922","ENSG00000274825","","20","Down-Up-Down","0.705"
"5766","ENSG00000126010","GRPR","X","Down-Up-Down","0.7043"
"6121","ENSG00000243199","","4","Up-Down-Up","0.7041"
"37886","ENSG00000179528","LBX2","2","Down-Up-Down","0.7035"
"11531","ENSG00000226029","LINC01772","1","Up-Down-Up","0.7034"
"4736","ENSG00000115738","ID2","2","Down-Up-Down","0.703"
"16463","ENSG00000213881","NPM1P6","8","Down-Up-Down","0.7024"
"37743","ENSG00000158352","SHROOM4","X","Down-Up-Down","0.7016"
"50447","ENSG00000196118","CCDC189","16","Up-Down-Up","0.7014"
"22748","ENSG00000165507","DEPP1","10","Up-Down-Down","0.7012"
"37527","ENSG00000182795","C1orf116","1","Down-Up-Down","0.7008"
"36319","ENSG00000262209","PCDHGB3","5","Up-Down-Down","0.7008"
"12274","ENSG00000099625","CBARP","19","Up-Up-Down","0.7006"
"31547","ENSG00000236824","BCYRN1","2","Up-Down-Up","0.6999"
"44460","ENSG00000221995","TIAF1","17","Down-Down-Up","0.6997"
"15292","ENSG00000076864","RAP1GAP","1","Down-Up-Down","0.6996"
"47040","ENSG00000184678","HIST2H2BE","1","Down-Up-Down","0.6993"
"14059","ENSG00000263843","","17","Up-Down-Down","0.6991"
"35564","ENSG00000163545","NUAK2","1","Down-Up-Down","0.6989"
"16516","ENSG00000254860","TMEM9B-AS1","11","Up-Down-Up","0.6984"
"40006","ENSG00000079435","LIPE","19","Up-Up-Down","0.6982"
"29212","ENSG00000183773","AIFM3","22","Down-Up-Down","0.6981"
"41252","ENSG00000232295","","6","Up-Down-Up","0.698"
"2156","ENSG00000095637","SORBS1","10","Down-Up-Down","0.698"
"44132","ENSG00000196660","SLC30A10","1","Up-Down-Up","0.6978"
"11708","ENSG00000253626","EIF5AL1","10","Down-Down-Up","0.6974"
"5355","ENSG00000167799","NUDT8","11","Up-Down-Down","0.6973"
"36351","ENSG00000240429","LRRFIP1P1","3","Up-Down-Up","0.6967"
"35591","ENSG00000258708","SLC25A21-AS1","14","Up-Down-Up","0.6966"
"47687","ENSG00000242445","RPL7AP11","3","Down-Up-Down","0.6961"
"47792","ENSG00000243716","NPIPB5","16","Down-Up-Down","0.6961"
"42478","ENSG00000213371","NAP1L1P3","3","Down-Down-Up","0.6957"
"43305","ENSG00000257954","","12","Up-Down-Up","0.6957"
"25427","ENSG00000269947","","17","Up-Down-Up","0.6951"
"36365","ENSG00000233937","","5","Up-Up-Down","0.6945"
"52446","ENSG00000276570","","19","Up-Up-Down","0.6945"
"47788","ENSG00000198574","SH2D1B","1","Down-Down-Up","0.6939"
"41289","ENSG00000156127","BATF","14","Up-Up-Down","0.6934"
"43334","ENSG00000139292","LGR5","12","Down-Up-Down","0.6932"
"32129","ENSG00000224843","LINC00240","6","Down-Down-Up","0.6931"
"1561","ENSG00000160219","GAB3","X","Up-Down-Up","0.6921"
"40672","ENSG00000187838","PLSCR3","17","Down-Up-Down","0.691"
"52754","ENSG00000177943","MAMDC4","9","Up-Down-Up","0.6908"
"1152","ENSG00000133317","LGALS12","11","Up-Down-Up","0.6903"
"30665","ENSG00000140022","STON2","14","Down-Up-Down","0.6901"
"28984","ENSG00000127774","EMC6","17","Up-Up-Down","0.6899"
"2063","ENSG00000275763","C18orf65","18","Down-Up-Down","0.6897"
"13169","ENSG00000160886","LY6K","8","Up-Up-Down","0.6896"
"32465","ENSG00000186193","SAPCD2","9","Up-Up-Down","0.6892"
"55116","ENSG00000011114","BTBD7","14","Down-Up-Down","0.6892"
"35512","ENSG00000282508","LINC01002","19","Up-Down-Up","0.6891"
"59709","ENSG00000207870","MIR221","X","Down-Down-Up","0.6887"
"30335","ENSG00000274307","","15","Down-Up-Down","0.6879"
"63318","ENSG00000249784","SCARNA22","4","Up-Down-Up","0.6878"
"9284","ENSG00000279789","","16","Up-Down-Up","0.687"
"44708","ENSG00000019505","SYT13","11","Down-Up-Down","0.686"
"1687","ENSG00000225439","BOLA3-AS1","2","Down-Up-Down","0.6858"
"251","ENSG00000204860","FAM201A","9","Up-Down-Up","0.6857"
"11296","ENSG00000280789","PAGR1","16","Up-Up-Down","0.6857"
"30366","ENSG00000215866","LINC01356","1","Up-Down-Up","0.6854"
"26395","ENSG00000167604","NFKBID","19","Up-Down-Up","0.6852"
"34201","ENSG00000125787","GNRH2","20","Down-Up-Up","0.6851"
"20680","ENSG00000214185","XPOTP1","20","Down-Up-Down","0.6851"
"4449","ENSG00000228997","","10","Down-Up-Down","0.6849"
"13933","ENSG00000103269","RHBDL1","16","Up-Down-Up","0.684"
"46901","ENSG00000157873","TNFRSF14","1","Up-Down-Up","0.6838"
"45219","ENSG00000259015","","14","Down-Down-Up","0.6838"
"33981","ENSG00000104332","SFRP1","8","Down-Up-Down","0.683"
"41462","ENSG00000128482","RNF112","17","Down-Down-Up","0.6827"
"27176","ENSG00000272316","","6","Up-Down-Up","0.6826"
"37178","ENSG00000104524","PYCR3","8","Up-Down-Down","0.6825"
"35928","ENSG00000185168","LINC00482","17","Up-Down-Up","0.6815"
"37270","ENSG00000266074","BAHCC1","17","Up-Up-Down","0.6815"
"31768","ENSG00000278383","","20","Up-Down-Up","0.6811"
"34432","ENSG00000267254","","19","Down-Up-Down","0.681"
"53179","ENSG00000073905","VDAC1P1","X","Down-Up-Down","0.6808"
"45420","ENSG00000157315","TMED6","16","Up-Down-Up","0.6808"
"17771","ENSG00000225269","LINC00705","10","Up-Down-Up","0.6806"
"38610","ENSG00000213889","PPM1N","19","Up-Down-Up","0.6801"
"16929","ENSG00000238290","","1","Down-Up-Down","0.6798"
"24079","ENSG00000241014","","1","Up-Down-Up","0.6792"
"32874","ENSG00000267348","GEMIN7-AS1","19","Down-Down-Up","0.679"
"25942","ENSG00000263126","","16","Up-Down-Up","0.6787"
"46195","ENSG00000105613","MAST1","19","Up-Up-Down","0.6781"
"12196","ENSG00000261512","","16","Up-Down-Up","0.6773"
"12724","ENSG00000246477","","8","Up-Down-Up","0.6772"
"1366","ENSG00000267750","RUNDC3A-AS1","17","Down-Up-Down","0.6766"
"52825","ENSG00000086619","ERO1B","1","Down-Up-Down","0.6754"
"21262","ENSG00000166341","DCHS1","11","Down-Up-Down","0.6753"
"21297","ENSG00000213801","ZNF321P","19","Down-Down-Up","0.675"
"21247","ENSG00000213793","ZNF888","19","Down-Up-Down","0.6749"
"53930","ENSG00000105409","ATP1A3","19","Down-Up-Down","0.6746"
"7882","ENSG00000161682","FAM171A2","17","Up-Up-Down","0.6745"
"41905","ENSG00000103599","IQCH","15","Down-Up-Down","0.6742"
"15356","ENSG00000160117","ANKLE1","19","Up-Down-Up","0.6741"
"43170","ENSG00000268521","VN1R83P","19","Down-Up-Down","0.6738"
"23198","ENSG00000228709","LINC02575","21","Down-Up-Down","0.6735"
"28936","ENSG00000179331","RAB39A","11","Up-Down-Up","0.6724"
"51013","ENSG00000268442","","19","Up-Down-Up","0.672"
"13403","ENSG00000253704","","8","Up-Down-Up","0.6708"
"30924","ENSG00000278272","HIST1H3C","6","Up-Down-Up","0.6704"
"1898","ENSG00000063438","AHRR","5","Down-Up-Down","0.6696"
"37729","ENSG00000186188","FFAR4","10","Down-Up-Down","0.6696"
"11641","ENSG00000141738","GRB7","17","Up-Down-Up","0.6696"
"19980","ENSG00000253837","","8","Down-Down-Up","0.6695"
"7669","ENSG00000135253","KCP","7","Down-Up-Down","0.6691"
"46225","ENSG00000143257","NR1I3","1","Down-Up-Down","0.6682"
"46683","ENSG00000127366","TAS2R5","7","Down-Down-Up","0.6682"
"43245","ENSG00000266777","SH3GL1P1","17","Up-Down-Up","0.6682"
"25997","ENSG00000162669","HFM1","1","Up-Down-Up","0.6681"
"27468","ENSG00000144712","CAND2","3","Down-Up-Down","0.6675"
"9726","ENSG00000255306","","11","Down-Down-Up","0.6673"
"12546","ENSG00000218175","","2","Up-Up-Down","0.6671"
"33678","ENSG00000228060","","1","Up-Down-Up","0.667"
